TestID,Step,TestLinkID,DUT,CMD,ResponseVerification,Postaction,Verdict,Failed action,PreCondition,Comments
0,1,RDL-3000-0,SC,load script 192.168.20.14 SC_SS_3_0_default,,,PASS,,,
0,1,RDL-3000-0,SC,save config,,,PASS,,chsize=5,
0,1,RDL-3000-0,SS,load script 192.168.20.14 SS_SS_3_0_default,,,PASS,,chsize=5,
0,1,RDL-3000-0,SS,save config,,,PASS,,chsize=5,
0,1,RDL-3000-0,ALL,get swver,swver        = ,,PASS,,chsize=5,
400,1,RDL-3000-400,SC,new group,group ID: ?,group_id1,PASS,NEXT,chsize=5,
400,1,RDL-3000-400,SC,show groups $group_id1,Group,,PASS,,chsize=5,
400,1,RDL-3000-400,SC,set idname $group_id1 NEW_GROUP ,idname       = NEW_GROUP,,PASS,,chsize=5,
400,1,RDL-3000-400,SC,set grpviden $group_id1 on,grpviden     = on,,PASS,,chsize=5,
400,1,RDL-3000-400,SC,set groupmode $group_id1 mimoab,groupmode.*= mimoab,,PASS,,chsize=5,
400,1,RDL-3000-400,SC,enable $group_id1,ID enabled,,PASS,,chsize=5,
400,1,RDL-3000-400,SC,show groups $group_id1,NEW_GROUP     Group,,PASS,,chsize=5,
400,1,RDL-3000-400,SC,del id $group_id1,,,PASS,NEXT,chsize=5,
400,1,RDL-3000-400,SC,show groups $group_id1,Invalid ID status,,PASS,,chsize=5,
401,1,RDL-3000-401,SC,new group,group ID: ?,group_id2,PASS,,chsize=5,
401,1,RDL-3000-401,SC,set idname $group_id2 OTHER_GROUP ,idname       = OTHER_GROUP,,PASS,,chsize=5,
401,1,RDL-3000-401,SC,set groupmode $group_id2 mimoab,groupmode    = mimoab,,PASS,,chsize=5,
401,1,RDL-3000-401,SC,set grpviden $group_id2 on,grpviden     = on,,PASS,,chsize=5,
401,1,RDL-3000-401,SC,set grpvid $group_id2 1,grpvid       = 1,,PASS,,chsize=5,
401,1,RDL-3000-401,SC,set grppri $group_id2 2,grppri       = 2,,PASS,,chsize=5,
401,1,RDL-3000-401,SC,set grpcir $group_id2 50,grpcir       = 50,,PASS,,chsize=5,
401,1,RDL-3000-401,SC,set grppir $group_id2 50,grppir       = 50,,PASS,,chsize=5,
401,1,RDL-3000-401,SC,set grpcir $group_id2 100000,Error: Out of range.,,PASS,,chsize=5,
401,1,RDL-3000-401,SC,set grppir $group_id2 50000,grppir       = 50000,,PASS,,chsize=5,
401,1,RDL-3000-401,SC,set grpcir $group_id2 49,Syntax: grpcir,,PASS,,chsize=5,
401,1,RDL-3000-401,SC,set grppir $group_id2 49,Syntax: grppir,,PASS,,chsize=5,
401,1,RDL-3000-401,SC,set grpcir $group_id2 100001,Syntax: grpcir,,PASS,,chsize=5,
401,1,RDL-3000-401,SC,set grppir $group_id2 100001,Syntax: grppir,,PASS,,chsize=5,
401,1,RDL-3000-401,SC,set grpcir $group_id2 650,grpcir       = 650,,PASS,,chsize=5,
401,1,RDL-3000-401,SC,set grppir $group_id2 45000,grppir       = 45000,,PASS,,chsize=5,
401,1,RDL-3000-401,SC,set bsporten $group_id2 off,bsporten     = off,,PASS,,chsize=5,
401,1,RDL-3000-401,SC,set sstoss $group_id2 off,sstoss       = off,,PASS,,chsize=5,
401,1,RDL-3000-401,SC,enable $group_id2,ID enabled,,PASS,,chsize=5,
401,1,RDL-3000-401,SC,show groups $group_id2,OTHER_GROUP     Group,,PASS,,chsize=5,
401,1,RDL-3000-401,SC,del id $group_id2,,,PASS,,chsize=5,
402,1,RDL-3000-402,SC,set chsize 5,,,PASS,NEXT,chsize=5,
402,1,RDL-3000-402,SC,save config,,,PASS,,chsize=5,
403,1,RDL-3000-403,SC,new group,group ID: ?,group_id3,PASS,,chsize=5,
404,1,RDL-3000-404,SC,set idname $group_id3 TEST_GROUP1,idname       = TEST_GROUP1,,PASS,,chsize=5,
405,1,RDL-3000-405,SC,set groupmode $group_id3 mimoab,groupmode    = mimoab,,PASS,,chsize=5,
406,1,RDL-3000-406,SC,set grpviden $group_id3 on,grpviden     = on,,PASS,,chsize=5,
407,1,RDL-3000-407,SC,set bsporten $group_id3 off,bsporten     = off,,PASS,,chsize=5,
408,1,RDL-3000-408,SC,set bsporten $group_id3 on,bsporten     = on,,PASS,,chsize=5,
409,1,RDL-3000-409,SC,set sstoss $group_id3 on,sstoss       = on,,PASS,,chsize=5,
410,1,RDL-3000-410,SC,set sstoss $group_id3 off,sstoss       = off,,PASS,,chsize=5,
411,1,RDL-3000-411,SC,set groupmode $group_id3 mimoa,groupmode    = mimoa,,PASS,,chsize=5,
412,1,RDL-3000-412,SC,set grprate $group_id3 0,(1.5 Mbps),,PASS,,chsize=5,
413,1,RDL-3000-413,SC,set grprate $group_id3 1,(3 Mbps),,PASS,,chsize=5,
414,1,RDL-3000-414,SC,set grprate $group_id3 2,(4.5 Mbps),,PASS,,chsize=5,
415,1,RDL-3000-415,SC,set grprate $group_id3 3,(6 Mbps),,PASS,,chsize=5,
416,1,RDL-3000-416,SC,set grprate $group_id3 4,(9 Mbps),,PASS,,chsize=5,
417,1,RDL-3000-417,SC,set grprate $group_id3 5,(12 Mbps),,PASS,,chsize=5,
418,1,RDL-3000-418,SC,set grprate $group_id3 6,(13.5 Mbps),,PASS,,chsize=5,
419,1,RDL-3000-419,SC,set grprate $group_id3 7,(15 Mbps),,PASS,,chsize=5,
,1,RDL-3000-420,SC,set grprate $group_id3 8,(16 Mbps),,PASS,,chsize=5,
,1,RDL-3000-421,SC,set grprate $group_id3 9,(18 Mbps),,PASS,,chsize=5,
,1,RDL-3000-422,SC,set grprate $group_id3 10,(20 Mbps),,PASS,,chsize=5,
,1,RDL-3000-423,SC,set grprate $group_id3 11,(21 Mbps),,PASS,,chsize=5,
420,1,RDL-3000-420,SC,set groupmode $group_id3 mimoab,groupmode    = mimoab,,PASS,,chsize=5,
421,1,RDL-3000-421,SC,set grprate $group_id3 0,(1.5 Mbps),,PASS,,chsize=5,
422,1,RDL-3000-422,SC,set grprate $group_id3 1,(3 Mbps),,PASS,,chsize=5,
423,1,RDL-3000-423,SC,set grprate $group_id3 2,(4.5 Mbps),,PASS,,chsize=5,
424,1,RDL-3000-424,SC,set grprate $group_id3 3,(6 Mbps),,PASS,,chsize=5,
425,1,RDL-3000-425,SC,set grprate $group_id3 4,(9 Mbps),,PASS,,chsize=5,
426,1,RDL-3000-426,SC,set grprate $group_id3 5,(12 Mbps),,PASS,,chsize=5,
427,1,RDL-3000-427,SC,set grprate $group_id3 6,(13.5 Mbps),,PASS,,chsize=5,
428,1,RDL-3000-428,SC,set grprate $group_id3 7,(15 Mbps),,PASS,,chsize=5,
429,1,RDL-3000-429,SC,set grprate $group_id3 8,(16 Mbps),,PASS,,chsize=5,
430,1,RDL-3000-430,SC,set grprate $group_id3 9,(18 Mbps),,PASS,,chsize=5,
431,1,RDL-3000-431,SC,set grprate $group_id3 10,(20 Mbps),,PASS,,chsize=5,
432,1,RDL-3000-432,SC,set grprate $group_id3 11,(21 Mbps),,PASS,,chsize=5,
433,1,RDL-3000-433,SC,set grprate $group_id3 12,(3 Mbps),,PASS,,chsize=5,
434,1,RDL-3000-434,SC,set grprate $group_id3 13,(6 Mbps),,PASS,,chsize=5,
435,1,RDL-3000-435,SC,set grprate $group_id3 14,(9 Mbps),,PASS,,chsize=5,
436,1,RDL-3000-436,SC,set grprate $group_id3 15,(12 Mbps),,PASS,,chsize=5,
,1,RDL-3000-437,SC,set grprate $group_id3 16,(18 Mbps),,PASS,,chsize=5,
,1,RDL-3000-438,SC,set grprate $group_id3 17,(24 Mbps),,PASS,,chsize=5,
,1,RDL-3000-439,SC,set grprate $group_id3 18,(27 Mbps),,PASS,,chsize=5,
,1,RDL-3000-440,SC,set grprate $group_id3 19,(30 Mbps),,PASS,,chsize=5,
,1,RDL-3000-441,SC,set grprate $group_id3 20,(32 Mbps),,PASS,,chsize=5,
,1,RDL-3000-442,SC,set grprate $group_id3 21,(36 Mbps),,PASS,,chsize=5,
,1,RDL-3000-443,SC,set grprate $group_id3 22,(40 Mbps),,PASS,,chsize=5,
,1,RDL-3000-444,SC,set grprate $group_id3 23,(42 Mbps),,PASS,,chsize=5,
437,1,RDL-3000-437,SC,set grprate $group_id3 auto,grprate      = auto,,PASS,,chsize=5,
438,1,RDL-3000-438,SC,set grpcir $group_id3 50,grpcir       = 50,,PASS,,chsize=5,
439,1,RDL-3000-439,SC,set grpcir $group_id3 50000,grpcir       = 50000,,PASS,,chsize=5,
440,1,RDL-3000-440,SC,set grpcir $group_id3 100000,Syntax: grpcir,,PASS,,chsize=5,
441,1,RDL-3000-441,SC,set grppir $group_id3 50,grppir       = 50,,PASS,,chsize=5,
442,1,RDL-3000-442,SC,set grppir $group_id3 50000,grppir       = 50000,,PASS,,chsize=5,
443,1,RDL-3000-443,SC,set grppir $group_id3 -10,Syntax: grppir,,PASS,,chsize=5,
444,1,RDL-3000-444,SC,set sstoss $group_id3 test,Syntax: sstoss,,PASS,,chsize=5,
445,1,RDL-3000-445,SC,set bsporten $group_id3 test,Syntax: bsporten,,PASS,,chsize=5,
446,1,RDL-3000-446,SC,set grpvid $group_id3 0,grpvid       = 0,,PASS,,chsize=5,
447,1,RDL-3000-447,SC,set grpvid $group_id3 1,grpvid       = 1,,PASS,,chsize=5,
448,1,RDL-3000-448,SC,set grpvid $group_id3 4095,grpvid       = 4095,,PASS,,chsize=5,
449,1,RDL-3000-449,SC,set grpvid $group_id3 5000,Syntax: grpvid,,PASS,,chsize=5,
450,1,RDL-3000-450,SC,set grppri $group_id3 0,grppri       = 0,,PASS,,chsize=5,
451,1,RDL-3000-451,SC,set grppri $group_id3 1,grppri       = 1,,PASS,,chsize=5,
452,1,RDL-3000-452,SC,set grppri $group_id3 2,grppri       = 2,,PASS,,chsize=5,
453,1,RDL-3000-453,SC,set grppri $group_id3 3,grppri       = 3,,PASS,,chsize=5,
454,1,RDL-3000-454,SC,set grppri $group_id3 4,grppri       = 4,,PASS,,chsize=5,
455,1,RDL-3000-455,SC,set grppri $group_id3 5,grppri       = 5,,PASS,,chsize=5,
456,1,RDL-3000-456,SC,set grppri $group_id3 6,grppri       = 6,,PASS,,chsize=5,
457,1,RDL-3000-457,SC,set grppri $group_id3 7,grppri       = 7,,PASS,,chsize=5,
458,1,RDL-3000-458,SC,set grppri $group_id3 8,Syntax: grppri,,PASS,,,
459,1,RDL-3000-459,SC,enable $group_id3,ID enabled,,PASS,NEXT,,
459,1,RDL-3000-459,SC,show groups $group_id3,TEST_GROUP1     Group,,PASS,,,
460,1,RDL-3000-460,SC,del id $group_id3,,,PASS,NEXT,,
461,1,RDL-3000-461,SC,set chsize 10,,,PASS,NEXT,,
461,1,RDL-3000-461,SC,save config,,,PASS,,,
462,1,RDL-3000-462,SC,new group,group ID: ?,group_id4,PASS,,,
463,1,RDL-3000-463,SC,set idname $group_id4 TEST_GROUP2,idname       = TEST_GROUP2,,PASS,,chsize=10,
463,1,RDL-3000-463,SC,set groupmode $group_id4 mimoab,groupmode    = mimoab,,PASS,,chsize=10,
464,1,RDL-3000-464,SC,set grpviden $group_id4 on,grpviden     = on,,PASS,,chsize=10,
465,1,RDL-3000-465,SC,set bsporten $group_id4 off,bsporten     = off,,PASS,,chsize=10,
466,1,RDL-3000-466,SC,set bsporten $group_id4 on,bsporten     = on,,PASS,,chsize=10,
467,1,RDL-3000-467,SC,set sstoss $group_id4 on,sstoss       = on,,PASS,,chsize=10,
468,1,RDL-3000-468,SC,set sstoss $group_id4 off,sstoss       = off,,PASS,,chsize=10,
469,1,RDL-3000-469,SC,set groupmode $group_id4 mimoa,groupmode    = mimoa,,PASS,,chsize=10,
470,1,RDL-3000-470,SC,set grprate $group_id4 0,(3 Mbps),,PASS,,chsize=10,
471,1,RDL-3000-471,SC,set grprate $group_id4 1,(6 Mbps),,PASS,,chsize=10,
472,1,RDL-3000-472,SC,set grprate $group_id4 2,(9 Mbps),,PASS,,chsize=10,
473,1,RDL-3000-473,SC,set grprate $group_id4 3,(12 Mbps),,PASS,,chsize=10,
474,1,RDL-3000-474,SC,set grprate $group_id4 4,(18 Mbps),,PASS,,chsize=10,
475,1,RDL-3000-475,SC,set grprate $group_id4 5,(24 Mbps),,PASS,,chsize=10,
476,1,RDL-3000-476,SC,set grprate $group_id4 6,(27 Mbps),,PASS,,chsize=10,
477,1,RDL-3000-477,SC,set grprate $group_id4 7,(30 Mbps),,PASS,,chsize=10,
,1,RDL-3000-478,SC,set grprate $group_id4 8,(32 Mbps),,PASS,,chsize=10,
,1,RDL-3000-479,SC,set grprate $group_id4 9,(36 Mbps),,PASS,,chsize=10,
,1,RDL-3000-480,SC,set grprate $group_id4 10,(40 Mbps),,PASS,,chsize=10,
,1,RDL-3000-481,SC,set grprate $group_id4 11,(42 Mbps),,PASS,,chsize=10,
478,1,RDL-3000-478,SC,set groupmode $group_id4 mimoab,groupmode    = mimoab,,PASS,,chsize=10,
479,1,RDL-3000-479,SC,set grprate $group_id4 0,(3 Mbps),,PASS,,chsize=10,
480,1,RDL-3000-480,SC,set grprate $group_id4 1,(6 Mbps),,PASS,,chsize=10,
481,1,RDL-3000-481,SC,set grprate $group_id4 2,(9 Mbps),,PASS,,chsize=10,
482,1,RDL-3000-482,SC,set grprate $group_id4 3,(12 Mbps),,PASS,,chsize=10,
483,1,RDL-3000-483,SC,set grprate $group_id4 4,(18 Mbps),,PASS,,chsize=10,
484,1,RDL-3000-484,SC,set grprate $group_id4 5,(24 Mbps),,PASS,,chsize=10,
485,1,RDL-3000-485,SC,set grprate $group_id4 6,(27 Mbps),,PASS,,chsize=10,
486,1,RDL-3000-486,SC,set grprate $group_id4 7,(30 Mbps),,PASS,,chsize=10,
487,1,RDL-3000-487,SC,set grprate $group_id4 8,(32 Mbps),,PASS,,chsize=10,
488,1,RDL-3000-488,SC,set grprate $group_id4 9,(36 Mbps),,PASS,,chsize=10,
489,1,RDL-3000-489,SC,set grprate $group_id4 10,(40 Mbps),,PASS,,chsize=10,
490,1,RDL-3000-490,SC,set grprate $group_id4 11,(42 Mbps),,PASS,,chsize=10,
491,1,RDL-3000-491,SC,set grprate $group_id4 12,(6 Mbps),,PASS,,chsize=10,
492,1,RDL-3000-492,SC,set grprate $group_id4 13,(12 Mbps),,PASS,,chsize=10,
493,1,RDL-3000-493,SC,set grprate $group_id4 14,(18 Mbps),,PASS,,chsize=10,
494,1,RDL-3000-494,SC,set grprate $group_id4 15,(24 Mbps),,PASS,,chsize=10,
,1,RDL-3000-495,SC,set grprate $group_id4 16,(36 Mbps),,PASS,,chsize=10,
,1,RDL-3000-496,SC,set grprate $group_id4 17,(48 Mbps),,PASS,,chsize=10,
,1,RDL-3000-497,SC,set grprate $group_id4 18,(54 Mbps),,PASS,,chsize=10,
,1,RDL-3000-498,SC,set grprate $group_id4 19,(60 Mbps),,PASS,,chsize=10,
,1,RDL-3000-499,SC,set grprate $group_id4 20,(64 Mbps),,PASS,,chsize=10,
,1,RDL-3000-500,SC,set grprate $group_id4 21,(72 Mbps),,PASS,,chsize=10,
,1,RDL-3000-501,SC,set grprate $group_id4 22,(80 Mbps),,PASS,,chsize=10,
,1,RDL-3000-502,SC,set grprate $group_id4 23,(84 Mbps),,PASS,,chsize=10,
