TestID,Step,TestLinkID,DUT,CMD,ResponseVerification,Postaction,Verdict,Failed action,PreCondition,Comments
0,1,RDL-3000-0,ALL,get swver,swver        = ,,PASS,,,
0,1,RDL-3000-0,SC,load script 192.168.20.14 R4_SC_default,,,PASS,,,
0,1,RDL-3000-0,SC,save config,,,PASS,,,
214,1,RDL-3000-214,SC,set cp,cp           =,,PASS,,, 
214,2,RDL-3000-214,SC,set cp 1,,,PASS,,,
214,3,RDL-3000-214,SC,save config,,,PASS,,,
214,4,RDL-3000-214,SC,set cp,cp           = 1,,PASS,,,
215,1,RDL-3000-215,SC,set chsize 3.5,,,PASS,NEXT,,
215,3,RDL-3000-215,SC,save config,,,PASS,,,
215,2,RDL-3000-215,SC,set chsize,chsize       = 3.5 MHz,,PASS,,,
215,4,RDL-3000-215,SC,new link,link ID:,link_id2_2,PASS,NEXT,,
215,5,RDL-3000-215,SC,set idname $link_id2_2 TEST_CS3_5,idname       = TEST_CS3_5,,PASS,,,
215,6,RDL-3000-215,SC,set peermac $link_id2_2 00:09:02:01:02:33,peermac      = 00:09:02:01:02:33,,PASS,,,
215,7,RDL-3000-215,SC,set adaptmod $link_id2_2 off,adaptmod     = off,,PASS,,,
215,8,RDL-3000-215,SC,set linkmode $link_id2_2 mimoab,linkmode     = mimoab,,PASS,,,
215,9,RDL-3000-215,SC,enable $link_id2_2,Warning: ID already enabled,,PASS,NEXT,,
215,10,RDL-3000-215,SC,set dlrate $link_id2_2 4,(4.7 Mbps),,PASS,,chsize=3.5,
215,11,RDL-3000-215,SC,set ulrate $link_id2_2 3,(3.5 Mbps),,PASS,,chsize=3.5,
215,12,RDL-3000-215,SC,set ldlpir $link_id2_2 43207,ldlpir       = 43207,,PASS,,,
215,13,RDL-3000-215,SC,set lulpir $link_id2_2 41200,lulpir       = 41200,,PASS,,,
215,14,RDL-3000-215,SC,show links $link_id2_2,Down,,PASS,,,
216,1,RDL-3000-216,SC,set idname $link_id2_2 MODIFIED_CS3_5,idname       = MODIFIED_CS3_5,,PASS,,,
217,1,RDL-3000-217,SC,show links $link_id2_2,Down,,PASS,,,
218,1,RDL-3000-218,SC,set peermac $link_id2_2 00:09:02:01:02:33,peermac      = 00:09:02:01:02:33,,PASS,,,
219,1,RDL-3000-219,SC,set linkmode $link_id2_2 mimoab,linkmode     = mimoab,,PASS,,,
220,1,RDL-3000-220,SC,set dlrate $link_id2_2 15,(21 Mbps),,PASS,,chsize=3.5,
221,1,RDL-3000-221,SC,set dlrate $link_id2_2 14,(18.7 Mbps),,PASS,,chsize=3.5,
